StateCode,Division,YearMonth,    PCP,   TAVG,   PDSI,   PHDI,   ZNDX,   PMDI,    CDD,    HDD,   SP01,   SP02,   SP03,   SP06,   SP09,   SP12,   SP24,   TMIN,   TMAX,
      103,      00,   199105,   4.53,   68.8,   -.35,   2.21,    -.8,   1.49,    163,     65,    .21,    .29,    .43,    1.4,   1.32,   1.25,   1.51,   58.5,   79.1,
      103,      00,   199106,   2.42,   73.9,  -1.22,   1.08,  -2.72,   -.65,    261,      6,  -1.61,   -.81,   -.53,    -.4,   1.02,    .81,   1.08,   62.9,   84.9,
      103,      00,   199107,   3.05,   76.6,  -1.79,  -1.79,  -2.09,  -1.79,    340,      0,     -1,  -1.62,  -1.06,   -.53,    .35,    .48,    .86,   65.3,   87.9,
      103,      00,   199108,   2.84,   74.5,  -2.28,  -2.28,  -2.04,  -2.28,    279,      5,   -.85,  -1.47,  -1.81,   -.85,    .19,    .34,    .69,   62.5,   86.5,
      103,      00,   199109,   3.08,   66.9,  -2.35,  -2.35,   -.91,  -2.35,     99,     71,   -.25,   -.71,  -1.17,  -1.11,   -.94,    .42,    .52,   55.2,   78.6,
      103,      00,   199110,   3.73,   56.9,  -2.08,  -2.08,    .09,  -1.97,     16,    297,    .67,    .21,   -.19,   -.96,    -.6,    .25,    .75,   44.5,   69.3,
      103,      00,   199111,   3.35,   40.3,  -2.02,  -2.02,   -.47,  -2.02,      0,    772,    .22,    .58,    .25,   -.95,    -.5,    .31,    .87,   31.2,   49.5,
      103,      00,   199112,    4.5,     37,  -1.33,  -1.33,   1.45,   -.59,      0,    918,   1.17,    .87,      1,   -.01,   -.32,   -.28,    1.4,   28.3,   45.8,
      103,      00,   199201,   1.79,   33.5,  -1.62,  -1.62,  -1.28,  -1.41,      0,   1028,   -.91,    .17,    .18,   -.04,   -.66,    -.4,    1.1,     25,     42,
      103,      00,   199202,   2.07,   39.5,  -1.89,  -1.89,  -1.32,  -1.89,      0,    768,   -.51,  -1.16,   -.18,      0,   -.91,   -.55,    .66,     30,   48.9,
      103,      00,   199203,   3.66,     44,  -1.85,  -1.85,   -.45,  -1.85,      3,    714,   -.04,   -.39,   -.93,     .1,    -.5,   -.71,    .59,   33.3,   54.6,
      103,      00,   199204,   2.91,     53,  -2.08,  -2.08,  -1.27,  -2.08,      3,    420,    -.8,   -.56,   -.76,   -.46,   -.48,   -.96,    .51,   41.7,   64.3,
      103,      00,   199205,    2.8,     61,  -2.37,  -2.37,  -1.52,  -2.37,     46,    198,  -1.11,  -1.33,  -1.06,   -.98,   -.65,  -1.27,   -.12,   49.2,   72.8,
      103,      00,   199206,   3.32,   68.2,  -2.29,  -2.29,   -.48,  -2.29,    118,     51,   -.78,   -1.2,  -1.38,  -1.55,   -.79,   -1.1,   -.27,   57.1,   79.2,
      103,      00,   199207,   7.22,   74.2,    1.7,    1.7,   5.09,    1.7,    252,      8,   2.65,   1.25,    .23,   -.33,   -.27,   -.33,    .08,   64.5,   83.9,
      103,      00,   199208,   3.22,   69.2,   1.81,   1.81,    .85,   1.81,    142,     38,    -.4,   1.98,    .91,   -.37,   -.43,   -.25,    .07,   58.6,   79.8,
      103,      00,   199209,   4.19,   65.3,   2.32,   2.32,   2.09,   2.32,     74,     94,    .66,    .26,   1.66,   -.05,   -.55,      0,    .31,   54.1,   76.5,
      103,      00,   199210,   1.63,   53.9,   2.05,   2.05,    -.1,   1.94,      6,    386,  -1.05,   -.32,   -.48,   -.19,   -.58,   -.46,   -.11,   41.3,   66.5,
      103,      00,   199211,   5.54,   43.3,   3.21,   3.21,   4.13,   3.21,      0,    683,   1.73,    .63,    .74,   1.08,    .18,    .03,    .29,   35.9,   50.6,
      103,      00,   199212,   3.06,   34.1,   3.08,   3.08,    .59,   3.08,      0,    997,      0,   1.22,    .44,   1.39,    .18,   -.23,   -.39,   26.4,   41.7,
      103,      00,   199301,   3.41,   32.8,   3.04,   3.04,    .84,   3.04,      0,   1039,    .45,    .27,   1.12,    .46,    .49,    .09,   -.21,   24.8,   40.7,
      103,      00,   199302,    2.4,   30.5,   2.63,   2.63,    -.3,   2.45,      0,   1015,   -.14,    .18,    .09,    .54,    .87,    .14,   -.27,   20.9,   40.1,
      103,      00,   199303,   3.76,   39.5,   2.45,   2.45,    .27,   2.31,      0,    841,    .04,   -.12,    .11,    .33,   1.11,    .14,   -.38,   30.7,   48.3,
      103,      00,   199304,   4.33,   50.9,   2.57,   2.57,   1.12,   2.57,      1,    460,    .43,    .26,    .15,    .86,    .44,    .44,   -.38,   40.1,   61.8,
      103,      00,   199305,   3.69,     63,   2.05,   2.05,   -.76,   1.66,     70,    155,    -.4,   -.06,   -.09,    -.1,    .33,    .63,   -.48,   51.4,   74.6,
      103,      00,   199306,   5.36,   70.7,   2.47,   2.47,   1.91,   2.47,    169,     27,    .92,     .2,    .34,    .24,    .38,   1.07,   -.12,   59.9,   81.5,
      103,      00,   199307,   5.18,   77.4,   2.78,   2.78,   1.67,   2.78,    354,      0,   1.07,   1.25,    .59,    .44,    .98,     .6,    .16,   67.2,   87.6,
      103,      00,   199308,   3.87,   75.3,   2.75,   2.75,    .79,   2.75,    298,      4,    .31,   1.03,   1.28,    .61,    .48,     .8,    .36,   64.4,   86.3,
      103,      00,   199309,   6.68,   63.8,   4.39,   4.39,   5.76,   4.39,     57,    126,   2.28,   1.89,   2.12,   1.72,   1.41,   1.44,    .94,   53.4,   74.3,
      103,      00,   199310,   2.86,     53,   4.55,   4.55,   1.85,   4.55,      4,    403,    .04,   1.63,   1.53,   1.61,    1.3,   1.72,    .88,   41.2,   64.7,
      103,      00,   199311,   4.41,   41.9,   5.12,   5.12,   3.11,   5.12,      0,    712,    .99,    .68,   1.79,   2.28,   1.56,    1.4,      1,   32.6,   51.3,
      103,      00,   199312,   2.97,   33.9,   4.76,   4.76,    .49,   4.76,      0,   1011,   -.08,    .63,    .45,   1.78,   1.49,   1.36,    .82,   26.4,   41.4,
      103,      00,   199401,   3.32,   24.2,   4.51,   4.51,    .74,   4.51,      0,   1339,    .39,    .17,    .61,   1.36,   1.48,   1.28,    .98,   16.1,   32.3,
      103,      00,   199402,   3.19,   32.4,   4.34,   4.34,    .87,   4.34,      0,    989,    .61,    .57,    .39,   1.58,   2.05,    1.5,   1.16,   22.2,   42.6,
      103,      00,   199403,   4.04,   42.9,   3.98,   3.98,    .26,   3.98,      2,    745,    .25,     .5,    .55,    .65,   1.66,   1.59,   1.15,   31.7,   54.1,
      103,      00,   199404,   6.44,   55.2,   4.69,   4.69,   3.37,   4.69,      7,    341,   1.76,   1.35,   1.36,   1.42,   1.96,   2.12,   1.73,   42.6,   67.8,
      103,      00,   199405,   2.87,   59.8,   -.41,    3.8,  -1.22,   3.28,     37,    225,  -1.05,    .56,    .51,    .55,   1.49,   1.82,    1.7,   47.4,   72.3,
      103,      00,   199406,   4.17,   73.7,   -.47,   3.31,   -.31,   2.62,    245,      9,   -.04,   -.77,    .38,    .54,    .65,   1.59,   1.93,   62.4,   85.1,
      103,      00,   199407,   3.78,   74.4,   -.45,   2.94,   -.09,   2.17,    275,      4,   -.22,   -.23,   -.75,    .38,    .58,   1.27,   1.36,     64,   84.8,
      103,      00,   199408,   3.88,   71.5,   -.12,   2.91,    .84,   2.42,    190,     22,    .32,      0,   -.12,    .27,    .37,   1.32,   1.47,   60.2,   82.8,
      103,      00,   199409,   2.38,     65,   -.47,   2.25,  -1.09,   1.32,     77,     85,   -.92,   -.47,   -.55,   -.09,    .19,    .35,   1.18,   53.2,   76.8,
      103,      00,   199410,   2.25,   56.3,   -.79,   1.66,  -1.09,    .34,     13,    311,   -.46,   -.97,   -.73,  -1.05,   -.08,    .21,   1.38,   44.2,   68.3,
      103,      00,   199411,   4.55,   48.3,   -.53,   1.66,    .52,    .53,      1,    536,   1.09,    .44,   -.16,   -.22,    .15,    .24,   1.14,   37.9,   58.7,
      103,      00,   199412,   2.51,   38.6,   -.68,   1.29,    -.6,   -.01,      0,    857,   -.49,    .47,    .05,   -.37,   -.06,    .19,   1.13,   30.1,   47.1,
      103,      00,   199501,   3.88,   30.7,   -.12,   1.64,   1.47,    .81,      0,   1116,    .74,    .23,     .7,      0,   -.45,    .28,   1.11,   22.8,   38.5,
      103,      00,   199502,    1.8,   32.6,   -.51,   1.07,  -1.21,   -.09,      0,    969,   -.85,     .1,   -.27,   -.36,   -.37,   -.03,   1.04,   22.5,   42.8,
      103,      00,   199503,   2.55,   45.6,  -1.23,  -1.23,  -2.32,  -1.23,      5,    658,   -.97,  -1.35,   -.54,   -.41,   -.62,   -.35,    .78,     34,   57.3,
      103,      00,   199504,   4.13,   52.7,    .17,   -.93,    .52,   -.52,      4,    433,    .28,    -.5,   -.85,    -.1,   -.48,   -.81,    .71,   40.3,     65,
      103,      00,   199505,   7.96,   61.3,    1.8,    1.8,   4.92,    1.8,     51,    197,   2.23,   1.73,    .98,    .55,    .33,    .22,   1.37,   50.9,   71.7,
      103,      00,   199506,   4.51,   71.5,   1.81,   1.81,     .6,   1.81,    204,     14,    .24,   1.92,   1.55,    .77,    .62,    .27,   1.27,   60.7,   82.3,
      103,      00,   199507,   3.36,     76,   -.28,   1.34,   -.84,    .86,    330,      0,   -.66,   -.27,   1.27,    .33,     .6,    .17,      1,     65,   87.1,
      103,      00,   199508,   3.94,   78.4,   -.37,   1.09,   -.35,    .39,    401,      0,    .38,   -.28,   -.13,     .7,    .37,    .22,   1.03,   67.8,   89.1,
      103,      00,   199509,   2.08,   64.5,   -.86,   -.86,  -1.59,   -.86,     65,    105,  -1.24,   -.64,   -.93,    .68,    .22,    .17,    .37,   52.5,   76.4,
      103,      00,   199510,   3.48,   56.4,   -.67,   -.67,    .31,   -.67,     13,    308,     .5,   -.46,   -.26,    .76,    .13,    .44,     .5,   43.7,     69,
      103,      00,   199511,   3.03,   38.7,   -.66,   -.66,   -.18,   -.66,      0,    835,   -.02,    .28,   -.41,    -.4,    .32,    .11,     .3,   28.5,     49,
      103,      00,   199512,   2.15,     31,   -.88,   -.88,   -.85,   -.88,      0,   1111,   -.83,   -.56,   -.23,   -.75,    .36,    .08,    .18,   22.3,   39.7,
      103,      00,   199601,   3.71,   28.3,   -.37,   -.37,   1.25,    .42,      0,   1187,    .64,   -.06,   -.14,    -.3,    .45,    .03,    .22,   19.2,   37.5,
      103,      00,   199602,   1.67,   33.4,   -.81,   -.81,  -1.44,   -.81,      0,    945,  -1.03,   -.08,   -.63,   -.73,   -.66,   -.02,   -.01,   23.2,   43.6,
      103,      00,   199603,   3.52,   37.2,    .05,    .05,    .16,   -.67,      0,    913,   -.15,   -.74,   -.21,    -.4,   -.77,    .16,   -.13,   26.3,   48.2,
      103,      00,   199604,   4.97,   50.8,    .73,    .73,   2.05,    .73,      1,    470,    .88,    .46,      0,   -.21,   -.32,    .34,   -.34,   38.3,   63.2,
      103,      00,   199605,   6.98,   63.6,   1.75,   1.75,   3.27,   1.75,     70,    183,   1.71,   1.68,   1.27,     .6,    .23,    .13,     .2,   53.1,     74,
      103,      00,   199606,   4.47,   71.7,   1.73,   1.73,    .51,   1.73,    194,     18,    .21,   1.39,   1.48,    .91,    .58,    .11,    .24,   61.2,   82.2,
      103,      00,   199607,   5.22,     73,   2.39,   2.39,    2.5,   2.39,    229,      9,    1.1,    .77,   1.64,   1.05,    .71,    .48,    .44,   62.3,   83.8,
      103,      00,   199608,   2.54,   73.5,    1.8,    1.8,  -1.03,   1.28,    251,      8,  -1.23,    .08,    .09,   1.16,    .53,    .22,     .3,   62.6,   84.3,
      103,      00,   199609,   5.34,   64.9,   2.76,   2.76,   3.43,   2.76,     73,     91,   1.46,    .54,    .98,   1.86,   1.34,    .99,    .78,   53.9,   75.8,
      103,      00,   199610,   2.67,   55.7,   2.74,   2.74,     .8,   2.74,     11,    329,   -.11,    .84,    .23,   1.44,   1.09,    .79,    .92,   43.8,   67.5,
      103,      00,   199611,   4.53,   38.1,   3.58,   3.58,   3.37,   3.58,      0,    848,   1.07,    .64,   1.22,    .96,   1.58,   1.11,    .88,   29.9,   46.2,
      103,      00,   199612,   3.18,   35.7,   3.43,   3.43,    .66,   3.43,      0,    957,     .1,     .8,     .5,    .92,   1.63,   1.34,   1.03,     27,   44.4,
      103,      00,   199701,   2.81,   27.6,    3.1,    3.1,    .08,   3.08,      0,   1219,    .03,    .01,    .54,    .47,   1.32,   1.09,    .79,   18.1,   37.2,
      103,      00,   199702,   3.57,   37.7,   3.15,   3.15,   1.09,   3.15,      0,    822,    .92,     .5,    .42,   1.14,    .97,   1.54,   1.07,   29.5,   45.9,
      103,      00,   199703,    5.7,   45.8,   3.59,   3.59,   2.31,   3.59,      5,    664,   1.37,   1.54,   1.16,   1.19,   1.41,   2.11,   1.51,   34.5,     57,
      103,      00,   199704,   2.76,   48.9,   2.96,   2.96,   -.79,   2.59,      0,    518,   -.96,    .44,    .77,    .87,    .82,   1.56,   1.25,   36.8,   60.9,
      103,      00,   199705,   4.98,     58,   3.24,   3.24,   1.75,   3.24,     23,    283,    .51,    -.2,    .54,     .6,   1.19,   1.06,    .76,   45.9,     70,
      103,      00,   199706,   5.19,     70,   3.51,   3.51,   1.81,   3.51,    160,     25,    .79,    .75,    .17,    .82,    .94,   1.23,    .88,   60.3,   79.7,
      103,      00,   199707,   2.69,   75.3,   2.58,   2.58,   -1.7,   1.85,    294,      3,  -1.41,   -.26,    .03,    .49,    .64,    .65,    .79,     64,   86.7,
      103,      00,   199708,   4.18,   71.6,   2.76,   2.76,   1.35,   2.51,    194,     21,    .62,   -.63,      0,    .38,    .48,   1.08,    .87,     61,   82.2,
      103,      00,   199709,   2.87,   66.4,    2.3,    2.3,   -.54,   1.79,     91,     78,   -.44,    .04,   -.72,   -.35,    .36,    .53,   1.02,   54.6,   78.2,
      103,      00,   199710,   2.28,   55.3,   1.82,   1.82,   -.73,    .98,     10,    337,   -.43,   -.68,   -.34,   -.25,    .24,    .44,    .92,   43.4,   67.2,
      103,      00,   199711,   2.76,   40.5,   1.42,   1.42,   -.65,    .32,      0,    766,   -.24,   -.55,    -.7,   -.53,   -.07,    .05,    .84,   32.6,   48.4,
      103,      00,   199712,   2.51,   34.6,   1.04,   1.04,   -.69,   -.28,      0,    971,   -.49,    -.5,   -.71,   -.97,   -.65,   -.04,    .94,   27.7,   41.4,
      103,      00,   199801,   3.49,   36.6,   1.18,   1.18,    .73,    .14,      1,    930,     .5,    .02,   -.19,   -.39,    -.3,    .08,    .83,   29.4,   43.7,
      103,      00,   199802,   3.07,   40.9,   1.07,   1.07,    .05,    .07,      0,    699,     .5,    .59,    .19,   -.47,    -.4,   -.04,   1.05,   33.1,   48.6,
      103,      00,   199803,   4.36,   42.9,   1.21,   1.21,    .73,    .43,      2,    715,    .48,    .61,     .7,    -.1,   -.46,   -.33,   1.12,   34.3,   51.5,
      103,      00,   199804,   5.78,   53.5,   1.99,   1.99,   2.74,    1.9,      2,    379,   1.39,   1.21,    1.2,     .7,    .38,    .29,   1.21,   42.4,   64.6,
      103,      00,   199805,   4.26,   67.4,    1.5,    1.5,   -.87,    .96,    135,     86,    .02,    .89,    .89,    .74,    .18,    .14,    .76,   56.4,   78.3,
      103,      00,   199806,   7.79,   72.2,   2.99,   2.99,   4.94,   2.99,    205,     19,    2.7,    1.7,      2,   1.88,   1.19,    .67,   1.33,     62,   82.4,
      103,      00,   199807,   4.82,   75.5,   3.18,   3.18,   1.48,   3.18,    297,      2,    .76,   2.45,   1.73,   2.01,   1.57,   1.16,   1.32,   65.6,   85.3,
      103,      00,   199808,   2.96,   74.9,   -.21,   2.64,   -.62,   2.33,    292,      4,   -.71,    .09,   1.96,   2.11,   1.65,    .92,   1.39,   64.1,   85.7,
      103,      00,   199809,   2.23,   71.4,   -.97,   1.59,  -2.34,    .28,    184,     26,  -1.07,  -1.26,   -.57,   1.29,   1.43,    .81,    .91,   58.7,   84.1,
      103,      00,   199810,   3.67,   57.5,   -.68,   1.61,    .57,    .54,     19,    285,    .63,   -.27,   -.56,    .89,   1.53,   1.13,   1.15,   45.4,   69.5,
      103,      00,   199811,   2.29,   46.8,  -1.14,    .92,  -1.59,   -.74,      0,    576,   -.64,   -.02,   -.58,    .63,   1.07,    .99,    .76,   36.3,   57.3,
      103,      00,   199812,   2.95,   37.9,  -1.23,    .61,   -.64,  -1.17,      0,    863,    -.1,   -.52,   -.12,    -.5,    .86,    1.1,    .76,   28.5,   47.2,
      103,      00,   199901,   5.13,   31.6,   -.08,   1.57,   3.08,    .84,      1,   1113,   1.39,   1.04,    .48,   -.06,    .91,   1.38,   1.04,   22.6,   40.7,
      103,      00,   199902,   2.71,   39.5,   -.19,   1.29,   -.35,    .45,      0,    764,    .17,   1.22,    .99,    .14,   1.03,   1.35,    .93,   29.9,     49,
      103,      00,   199903,    2.8,   39.8,   -.57,    .76,  -1.19,   -.39,      0,    830,   -.75,   -.53,    .58,    .25,   -.13,    .99,    .42,     29,   50.6,
      103,      00,   199904,    4.7,   56.1,   -.27,    .93,    .72,    .01,     10,    321,    .69,   -.05,    .02,    .27,    -.1,    .76,    .67,   45.2,     67,
      103,      00,   199905,   3.54,   63.8,    -.6,    -.6,   -1.1,    -.6,     83,    135,   -.51,    .05,   -.38,    .25,   -.14,    .59,    .44,   51.4,   76.2,
      103,      00,   199906,   4.29,   72.4,   -.51,   -.51,     .1,   -.51,    220,     12,    .06,   -.39,    .02,     .3,    .11,   -.15,    .33,   61.7,   83.1,
      103,      00,   199907,   2.83,   78.6,  -1.18,  -1.18,  -2.19,  -1.18,    406,      0,  -1.25,   -.69,   -.81,   -.64,   -.35,   -.55,    .34,   67.5,   89.6,
      103,      00,   199908,   2.39,   73.4,  -1.84,  -1.84,  -2.34,  -1.84,    236,     14,  -1.43,  -2.09,  -1.26,  -1.09,   -.47,   -.67,    .13,   60.9,   85.9,
      103,      00,   199909,   1.98,   66.3,  -2.44,  -2.44,  -2.37,  -2.44,     92,     76,  -1.35,  -1.97,  -2.32,  -1.23,   -.76,   -.74,    .04,   51.5,     81,
      103,      00,   199910,   2.16,   55.4,  -2.81,  -2.81,  -1.87,  -2.81,     10,    341,   -.54,  -1.24,  -1.69,  -1.59,  -1.47,  -1.06,    .03,   41.9,   68.8,
      103,      00,   199911,   1.81,   49.7,  -3.89,  -3.89,  -4.11,  -3.89,      2,    502,  -1.07,  -1.23,  -1.54,  -1.74,  -1.69,  -1.13,   -.08,   37.2,   62.3,
      103,      00,   199912,   3.17,   35.9,  -4.27,  -4.27,  -2.32,  -4.27,      0,    957,    .09,   -.67,    -.9,  -1.77,  -1.38,  -1.07,    .01,   26.3,   45.4,
      103,      00,   200001,   2.36,   30.8,  -4.37,  -4.37,  -1.64,  -4.37,      0,   1124,   -.34,   -.24,   -.81,  -1.57,  -1.64,  -1.55,   -.15,   21.3,   40.3,
      103,      00,   200002,   3.34,   40.1,  -3.75,  -3.75,    .51,   -3.5,      1,    757,    .74,    .12,    .09,  -1.12,  -1.44,  -1.44,   -.12,     30,   50.2,
      103,      00,   200003,   2.83,   47.7,  -4.11,  -4.11,  -2.22,  -4.11,      8,    575,   -.72,   -.11,   -.39,  -1.02,  -1.73,  -1.41,   -.37,   35.9,   59.6,
      103,      00,   200004,   3.54,   52.6,  -3.79,  -3.79,    -.3,  -3.79,      2,    415,   -.21,   -.68,   -.21,   -.86,  -1.63,  -1.64,   -.66,   40.4,   64.7,
      103,      00,   200005,   4.46,   65.8,   -3.5,   -3.5,   -.31,   -3.5,    106,    115,    .16,   -.07,   -.46,   -.39,  -1.18,  -1.46,   -.63,   54.3,   77.1,
      103,      00,   200006,   5.84,   71.3,  -2.32,  -2.32,   2.45,  -1.29,    187,     21,   1.29,    .82,    .52,    .08,   -.48,  -1.17,   -.87,   60.8,   81.8,
      103,      00,   200007,   4.11,   73.6,  -1.83,  -1.83,    .75,   -.49,    243,      8,     .1,    .91,    .67,    .27,    -.3,   -.93,   -.97,   63.3,   83.9,
      103,      00,   200008,   3.51,   74.7,  -1.58,  -1.58,     .2,   -.17,    265,     10,   -.08,   -.03,    .75,   -.01,   -.02,   -.76,   -.92,   63.9,   85.5,
      103,      00,   200009,   3.65,   66.6,  -1.19,  -1.19,    .68,    .42,     94,     74,    .24,    .11,     .1,     .4,    .08,   -.43,   -.74,   54.6,   78.6,
      103,      00,   200010,   1.81,   58.5,  -1.56,  -1.56,  -1.47,   -.49,     24,    253,   -.87,   -.51,   -.51,    .12,   -.06,   -.51,  -1.09,     46,     71,
      103,      00,   200011,   3.01,   41.3,   -1.5,   -1.5,    -.3,   -.53,      0,    733,   -.04,   -.68,   -.46,    .05,   -.23,   -.23,   -.93,   32.1,   50.5,
      103,      00,   200012,   2.61,   22.7,  -1.43,  -1.43,   -.24,   -.54,      0,   1356,    -.4,    -.3,   -.77,   -.56,   -.13,   -.31,  -1.01,     14,   31.3,
      103,      00,   200101,   2.03,   29.1,  -1.59,  -1.59,   -.92,   -.91,      0,   1150,   -.65,   -.79,   -.68,    -.8,   -.28,   -.37,  -1.35,   20.6,   37.7,
      103,      00,   200102,   3.76,   36.1,   -.92,   -.92,    1.5,    .19,      0,    864,   1.07,    .17,   -.15,   -.51,   -.09,   -.31,  -1.23,   26.7,   45.6,
      103,      00,   200103,   2.05,   39.3,  -1.57,  -1.57,  -2.24,   -.97,      0,    840,  -1.45,   -.33,   -.75,  -1.15,   -.87,   -.48,  -1.24,   29.3,   49.2,
      103,      00,   200104,    2.8,   58.2,  -2.21,  -2.21,  -2.38,  -2.21,     17,    269,   -.92,  -1.69,   -.78,  -1.12,  -1.19,   -.63,  -1.41,     46,   70.4,
      103,      00,   200105,   4.95,   64.7,    .17,  -1.81,    .51,  -1.52,     91,    130,    .49,   -.19,   -.88,   -.84,   -.94,   -.52,  -1.24,   53.1,   76.2,
      103,      00,   200106,   4.35,   70.3,    .35,  -1.42,     .6,    -.8,    162,     27,    .11,    .32,   -.15,    -.6,   -.95,   -.81,  -1.26,   59.3,   81.2,
      103,      00,   200107,   4.98,   75.4,    .89,   -.71,   1.71,    .69,    303,      2,     .9,    .56,    .61,   -.08,    -.5,   -.66,  -1.04,   64.8,     86,
      103,      00,   200108,   3.66,   75.2,    .92,    .92,    .37,    .92,    298,      5,    .09,    .74,    .49,   -.46,    -.5,   -.65,   -.91,   64.6,   85.9,
      103,      00,   200109,   3.26,     65,    .95,    .95,    .39,    .95,     69,     99,   -.09,   -.04,    .41,    .05,   -.39,   -.75,   -.75,   53.2,   76.7,
      103,      00,   200110,   4.89,   54.8,   1.94,   1.94,   3.26,   1.94,      9,    346,   1.39,    .91,    .81,   1.02,    .37,   -.09,   -.39,   42.7,   66.8,
      103,      00,   200111,   3.27,   50.3,   2.02,   2.02,    .84,   2.02,      2,    464,    .16,   1.11,    .77,    .84,    .12,   -.03,   -.12,   37.7,   62.8,
      103,      00,   200112,   3.44,   39.1,   2.06,   2.06,    .75,   2.06,      0,    840,    .32,    .29,   1.01,    .93,    .58,     .2,   -.09,   30.1,     48,
      103,      00,   200201,   3.17,   35.7,   1.98,   1.98,    .38,   1.98,      0,    940,    .29,    .34,    .28,    .65,    .88,    .41,    .03,   25.9,   45.4,
      103,      00,   200202,   1.72,   36.8,   1.24,   1.24,  -1.59,    .44,      0,    822,   -.96,    -.4,   -.19,    .38,    .53,   -.03,   -.21,   26.4,   47.3,
      103,      00,   200203,   5.01,   41.5,   1.74,   1.74,   1.88,   1.74,      1,    780,    .93,    .22,    .26,    .88,    .84,    .57,    .05,   30.5,   52.4,
      103,      00,   200204,   4.69,   55.9,   1.81,   1.81,    .75,   1.81,      9,    332,    .69,   1.02,    .54,    .49,    .83,      1,    .17,   44.4,   67.5,
      103,      00,   200205,   6.97,   60.2,   2.91,   2.91,   3.87,   2.91,     38,    231,    1.7,   1.56,   1.69,    1.2,    1.4,   1.42,    .52,   48.6,   71.7,
      103,      00,   200206,   3.42,   73.5,   -.42,   2.19,  -1.27,    1.6,    243,      9,   -.69,    .86,    .99,    .81,   1.26,   1.22,    .18,   62.4,   84.7,
      103,      00,   200207,   3.25,   77.7,   -.93,   1.41,  -1.67,     .1,    375,      0,   -.78,   -.95,    .35,    .54,    .52,    .83,    .05,   66.8,   88.5,
      103,      00,   200208,   3.11,   75.8,  -1.39,    .71,  -1.66,  -1.21,    314,      4,   -.53,  -1.06,  -1.13,     .7,     .4,    .75,    .04,   64.6,     87,
      103,      00,   200209,   3.89,   70.2,  -1.32,    .57,   -.21,   -1.3,    164,     31,    .43,    .01,   -.44,    .47,    .49,    .93,    .12,   57.7,   82.7,
      103,      00,   200210,   3.93,   54.4,   -.87,    .82,    .95,   -.61,      9,    371,     .8,    .74,    .41,     .5,    .71,     .7,    .47,   45.1,   63.7,
      103,      00,   200211,   2.39,   41.7,  -1.19,  -1.19,  -1.22,  -1.19,      0,    730,   -.55,    .18,    .27,   -.52,    .71,    .49,    .38,   32.7,   50.7,
      103,      00,   200212,   3.41,   34.3,     -1,     -1,     .2,   -.78,      0,    995,     .3,    -.2,    .23,   -.18,    .46,    .53,    .52,   25.8,   42.8,
      103,      00,   200301,   1.36,   25.7,  -1.49,  -1.49,  -1.79,  -1.49,      0,   1273,   -1.5,   -.71,    -.9,   -.39,   -.13,    .12,    .38,     17,   34.4,
      103,      00,   200302,   4.27,   30.2,    .83,    .83,   2.48,    .83,      0,   1033,   1.45,    .07,    .17,    .23,   -.41,    .63,    .45,     22,   38.4,
      103,      00,   200303,    2.2,   44.8,   -.91,   -.91,  -2.73,   -.91,      4,    691,   -1.3,    .07,   -.76,    -.4,   -.56,    .02,     .4,   33.2,   56.4,
      103,      00,   200304,   3.88,   55.3,   -.92,   -.92,    -.3,   -.92,      7,    348,    .08,   -.86,    .08,   -.71,   -.35,   -.15,    .52,   43.3,   67.3,
      103,      00,   200305,   6.53,   62.4,    .97,    .97,   2.92,    .97,     59,    182,   1.46,   1.05,    .23,     .2,     .3,   -.22,    .74,   52.1,   72.7,
      103,      00,   200306,   4.67,   68.1,   1.35,   1.35,   1.44,   1.35,    120,     47,    .37,   1.27,    .99,    .23,    .25,    .01,    .81,   57.3,   78.9,
      103,      00,   200307,   5.16,   74.9,   1.91,   1.91,    2.1,   1.91,    276,      4,   1.05,    .85,    1.5,   1.01,    .26,    .39,    .86,   64.3,   85.4,
      103,      00,   200308,      4,   75.6,   2.05,   2.05,    .99,   2.05,    304,      4,    .44,   1.11,    .95,     .7,    .59,    .63,    .95,   64.9,   86.4,
      103,      00,   200309,   5.49,   64.8,   3.14,   3.14,   3.93,   3.14,     71,     95,   1.56,   1.39,   1.67,   1.93,   1.11,   1.04,   1.32,   53.4,   76.1,
      103,      00,   200310,   2.31,   55.1,   3.09,   3.09,    .81,   3.09,      9,    356,   -.41,    .73,    .81,   1.82,    1.4,    .65,      1,   42.9,   67.3,
      103,      00,   200311,   4.75,   47.6,   3.77,   3.77,   2.98,   3.77,      1,    557,   1.22,    .57,   1.23,   1.53,   1.27,   1.17,   1.17,   37.7,   57.4,
      103,      00,   200312,   3.11,   35.2,   3.58,   3.58,     .6,   3.58,      0,    957,    .04,    .87,    .42,   1.37,   1.63,   1.11,    1.2,     27,   43.4,
      103,      00,   200401,   2.95,   28.5,    3.3,    3.3,    .27,    3.3,      0,   1204,    .13,    .05,    .65,    .92,   1.65,   1.38,   1.06,   19.6,   37.5,
      103,      00,   200402,   1.88,   33.1,   2.59,   2.59,  -1.11,   2.08,      0,    937,   -.75,   -.44,    -.4,    .62,    .96,     .9,   1.11,   23.5,   42.7,
      103,      00,   200403,   4.21,     47,    2.3,    2.3,   -.07,   1.71,      6,    616,    .37,   -.16,   -.14,    .14,    .96,   1.35,    .91,   36.6,   57.3,
